Date,FG_Press_A,FG_Press_B,FG_Press_Sum,FG_Flow_A,FG_Flow_B,FG_Flow_Sum,HTR_Flow,HTR_Inlet_Temp_r1,HTR_Outlet_Temp_r1_A,HTR_Outlet_Temp_r1_B,HTR_Delta_Temp_r1,HTR_Inlet_Temp,HTR_Outlet_Temp,HTR_Delta_Temp,HTR_O2_A,HTR_O2_B,HTR_O2_Sum,FG_LHV,FG_LHV_r1,Offgas_S1,Offgas_S2,Offgas_S3,Offgas_S4,Offgas_S5,Offgas_S6,FG_LHV_Lab
2019-04-08 5:00,1.94,2.14,4.08,5730.52,6263.16,11993.68,68817.25,262.5757446,285.1005249,285.8771973,22.91311646,190.53,235.94,45.41,1.71,1.77,3.49,74.65706826,37.67069146,1054.606812,1845.918457,7017.614746,4071.210205,6241.723633,12926.51172,39405.93673
2019-04-09 5:00,1.96,2.16,4.12,5658.27,6180.98,11839.25,68746.93,262.7511597,285.1756592,286.0025024,22.83792114,189.02,235.05,46.04,1.92,1.99,3.91,68.37347849,33.91633601,1417.193604,1860.265259,6944.162109,4374.677734,6796.870605,12700.51953,
2019-04-10 5:00,1.96,2.16,4.11,5664.67,6177.95,11842.63,69319.32,262.6759644,285.7018433,286.6038208,23.47686768,188.78,234.74,45.96,1.61,1.68,3.29,81.76929532,41.76864504,1335.549438,1876.408203,7806.597168,4555.350098,5775.371094,11308.43945,39808.21914
2019-04-11 5:00,1.92,2.12,4.04,5645.42,6177.11,11822.54,69543,263.2772827,286.0776367,286.6789551,23.10101318,189.06,234.95,45.89,1.67,1.42,3.09,87.35790451,43.97594473,1010.106201,1866.672485,7555.305664,4952.99707,5956.875977,12561.28613,
2019-04-12 5:00,1.9,2.1,4,5636.95,6167.64,11804.59,69526.63,262.8764038,286.0025024,286.6789551,23.46432495,189.53,235.05,45.52,1.49,1.69,3.18,84.30928479,43.45914883,998.519165,1832.364746,7956.966309,5193.598633,5364.986816,11517.46387,
2019-04-13 5:00,1.91,2.12,4.03,5715.97,6265.32,11981.29,69439.55,263.2772827,286.3782959,286.7791748,23.30145264,190.74,235.95,45.21,1.82,1.91,3.72,70.43603243,36.30307175,973.1647949,1801.603638,7758.456055,4613.973145,4039.135498,13504.39844,
2019-04-14 5:00,1.96,2.16,4.12,5845.95,6391,12236.95,69102.7,262.7511597,285.2758789,286.0776367,22.92559814,190.61,235.78,45.17,1.25,1.49,2.75,92.75540538,47.07711201,1049.699585,1764.369141,6321.078125,4091.307129,5349.742676,13453.38477,
2019-04-15 5:00,2,2.22,4.21,5861.98,6433.27,12295.24,68891.24,262.8764038,285.2758789,286.1778564,22.85046387,191.55,236.82,45.26,1.58,1.66,3.24,78.27021572,39.51636624,989.1766357,1770.640259,6770.289551,3876.032959,5483.59375,14602.18555,38239.16555
2019-04-16 5:00,2.01,2.22,4.23,5884.19,6427.55,12311.73,68911.99,263.352478,286.1778564,286.7791748,23.1260376,191.93,236.73,44.8,1.77,1.82,3.59,69.84885223,36.05641033,907.204895,1849.81665,6380.297363,3694.037842,5162.204102,15096.49219,
2019-04-17 5:00,2.05,2.28,4.32,5912.79,6490.51,12403.3,68885.99,263.177063,285.2758789,286.0776367,22.49969482,191.45,236.15,44.7,1.42,1.51,2.93,84.72928838,42.6483922,997.1748047,1986.063599,6380.147949,3764.641357,5893.424316,14041.24902,35658.03206
2019-04-18 5:00,1.96,2.21,4.18,5709.68,6325.79,12035.47,68753.83,262.5757446,284.9752197,286.0776367,22.95068359,191.3,236.26,44.96,1.43,1.77,3.19,80.51363989,41.0997125,992.3453979,1904.420654,6510.744141,3687.904297,5579.125488,15542.56152,
2019-04-19 5:00,1.98,2.19,4.17,5644.96,6168.8,11813.75,68625.52,262.2750854,284.9752197,285.5765381,23.00079346,191.04,236.99,45.95,1.61,1.44,3.04,87.80309085,43.95083259,1121.55542,2065.280762,6575.561035,3684.725098,5447.057129,13184.16895,37737.73282
2019-04-20 5:00,1.99,2.2,4.19,5747.78,6278.26,12026.04,68902.57,263.177063,285.4011841,286.0025024,22.52478027,191.27,236.73,45.46,1.69,1.89,3.58,72.7543863,36.04875859,942.8903809,1869.906494,6605.148926,3642.683838,5318.82373,14688.22852,
2019-04-21 5:00,1.96,2.18,4.14,5694.76,6235.2,11929.97,68800.38,263.2772827,285.1756592,285.7769775,22.19903564,191.12,236.27,45.15,1.54,1.75,3.28,79.38444198,39.0311862,936.6047974,1837.751709,6915.339844,3657.299316,5284.34668,14929.1377,
2019-04-22 5:00,1.93,2.15,4.09,5623.58,6176.07,11799.65,68597.64,262.3753052,284.875,285.7018433,22.91311646,190.96,236.59,45.64,1.75,1.57,3.32,79.91855103,40.12232836,913.8054199,1959.205688,6837.671875,3656.590576,4831.000488,14693.6416,39605.38196
2019-04-23 5:00,1.92,2.13,4.05,5575.91,6111.49,11687.4,68487.2,262.2750854,285.1005249,285.7018433,23.12609863,191.21,236.75,45.54,1.69,1.62,3.31,80.62255099,40.94170106,1125.567017,1881.851196,6853.648438,3554.006348,4862.269043,14354.37598,
2019-04-24 5:00,1.95,2.18,4.13,5609.21,6160.88,11770.08,68884.21,262.7511597,285.1005249,286.1778564,22.88803101,191.05,236.41,45.36,1.24,1.12,2.36,112.4867347,56.75925645,1138.986084,2042.633667,6763.853516,3594.360596,4973.576172,13454.0127,41326.57643
2019-04-25 5:00,1.96,2.17,4.12,5617,6133.34,11750.33,68570.05,262.9766235,284.7998657,285.4763184,22.16146851,190.56,236.95,46.39,1.51,1.59,3.1,87.3267065,41.71778521,1296.917969,1908.269409,6578.36084,3626.757324,5494.677246,13315.05566,
2019-04-26 5:00,1.95,2.16,4.12,5612.77,6132.94,11745.71,68573.5,262.5757446,285.1756592,285.8771973,22.95068359,190.59,237.31,46.72,1.67,1.84,3.5,77.93128409,38.28288192,1025.823853,1936.533569,6810.341309,3699.371338,5185.439941,14716.73242,38998.63143
2019-04-27 5:00,1.98,2.21,4.19,5695.66,6248.01,11943.67,68474.52,261.2478638,284.5743408,285.1756592,23.62713623,191,237.64,46.64,1.97,2.01,3.97,67.35335538,34.12021662,1015.627197,1909.295288,6612.875488,3596.673828,5095.430664,14935.77637,
2019-04-28 5:00,2,2.24,4.24,5751.77,6330.62,12082.39,68538.05,262.2750854,284.3739014,285.7018433,22.76278687,190.98,237.3,46.32,1.87,1.97,3.84,68.42522283,33.62583687,1283.496094,2029.045532,6647.340332,3564.490479,5167.291016,14863.8125,
2019-04-29 5:00,2.01,2.24,4.25,5733.76,6289.84,12023.6,68640.03,262.8764038,285.1756592,285.4011841,22.41201782,190.8,236.83,46.02,1.88,1.79,3.67,71.58524159,34.86244481,997.3947754,1839.46875,6634.54541,3540.984375,5302.468262,15207.61328,38897.327
2019-04-30 5:00,2.01,2.25,4.26,5743.58,6321.42,12065,68653.74,262.5757446,285.1005249,286.0025024,22.97576904,190.88,236.56,45.68,1.56,1.6,3.16,82.2575722,41.37327016,1005.8078,1977.584839,6663.353516,3669.647217,5268.863281,15057.61523,
2019-05-01 5:00,2.05,2.28,4.33,5893.29,6465.93,12359.22,68806.55,261.9744263,284.875,285.8771973,23.40167236,190.94,236.13,45.19,1.64,1.52,3.16,79.61483115,41.22859469,1194.962646,2057.155273,6408.790527,3588.973877,5041.362305,14696.01172,
2019-05-02 5:00,2,2.21,4.21,5783.99,6312.96,12096.95,68514.8,262.7511597,284.9752197,285.7018433,22.58737183,190.88,236.58,45.7,1.49,1.69,3.18,81.39497401,40.22972741,1204.361084,1977.34729,6225.103027,3590.211182,4726.769531,15378.8291,
2019-05-03 5:00,1.97,2.19,4.16,5727.3,6271.52,11998.82,68597.91,263.0518188,285.8771973,286.1778564,22.97570801,191.06,236.87,45.81,1.58,1.77,3.34,78.41265711,39.32735896,1004.368408,1945.122681,6338.135254,3535.540771,4529.646484,15803.73438,38089.32963
2019-05-04 5:00,1.99,2.2,4.19,5745.5,6281.75,12027.25,68921.82,262.8764038,285.4763184,286.0025024,22.86300659,191.26,236.88,45.61,1.62,1.69,3.31,78.96278862,39.58181883,1121.076294,1987.507446,6458.562012,3600.490234,4486.181152,14997.73047,
2019-05-05 5:00,1.99,2.2,4.2,5772.17,6313.36,12085.54,68755.97,263.0518188,284.7998657,285.8771973,22.28671265,191.79,237.07,45.28,1.67,1.94,3.61,71.35814793,35.12231753,1172.049683,2049.334717,6374.358398,3593.874512,4620.95752,15271.47754,
2019-05-06 5:00,1.99,2.21,4.2,5687.56,6239.27,11926.83,68759.55,262.4505005,284.9752197,285.8771973,22.97570801,190.87,236.98,46.11,1.7,1.62,3.32,80.06911628,39.89686914,1270.759033,2069.18335,6028.276367,3694.125977,4589.485352,15267.03711,
2019-05-07 5:00,2,2.2,4.2,5803.19,6325.53,12128.72,68731.64,262.2750854,284.875,285.4763184,22.90057373,191.2,237.17,45.97,2.02,1.92,3.95,65.95065978,32.85420811,1068.309937,1878.989624,5996.164551,3545.2146,4598.050293,14613.04004,
2019-05-08 5:00,1.99,2.2,4.19,5792.79,6324.89,12117.68,68951.69,262.6759644,285.4011841,285.7018433,22.87554932,191.31,236.61,45.31,2.07,1.81,3.88,66.44889635,33.54789242,1080.46228,1903.612427,6140.06543,3675.822754,4130.860352,15033.96777,40769.92671
2019-05-09 5:00,1.94,2.15,4.09,5710.76,6240.69,11951.45,68943.85,262.5757446,285.2758789,285.8771973,23.00079346,191.63,236.77,45.14,1.88,1.74,3.62,71.9329576,36.65297077,1091.19104,1916.817017,6065.008301,3632.169189,4306.628418,15218.83203,
2019-05-10 5:00,1.96,2.16,4.12,5696.46,6222.85,11919.31,69056.27,262.3753052,285.1756592,286.0025024,23.21377563,191.54,236.75,45.21,1.68,1.63,3.31,79.13316113,40.63214881,1137.195801,1911.831421,5816.428711,3573.874512,4232.15918,15058.04883,41263.48873
2019-05-11 5:00,1.98,2.18,4.16,5740.49,6276.35,12016.84,68952.69,262.1498413,285.2758789,285.7769775,23.37658691,191.69,236.87,45.18,2.01,1.85,3.85,67.33586322,34.84025363,1282.716675,1876.991455,6128.338867,3634.592285,4148.151367,15394.18848,
2019-05-12 5:00,1.98,2.18,4.16,5713.27,6225.45,11938.73,68964.51,262.7511597,284.9752197,285.7018433,22.58737183,191.29,236.77,45.48,1.9,1.91,3.8,69.13602145,34.33599435,1259.04541,1862.877319,6173.574707,3625.231445,4225.913086,15458.99121,
2019-05-13 5:00,1.94,2.14,4.08,5640.77,6169.58,11810.35,68892.45,263.5779419,285.4011841,285.8771973,22.06124878,191.49,237,45.51,1.79,1.82,3.61,73.53743799,35.64771949,1042.54187,1867.094238,5995.126465,3614.76709,4008.563721,15896.52148,40603.89309
2019-05-14 5:00,1.93,2.13,4.06,5644.47,6168.16,11812.63,68923.48,262.7511597,284.875,285.8771973,22.62493896,191.61,236.81,45.21,1.66,1.63,3.29,80.17873597,40.12472921,895.4822998,1997.333374,5806.530762,3753.909424,3654.42749,14625.49316,
2019-05-15 5:00,1.99,2.19,4.19,5743.41,6258.08,12001.49,68871.93,263.0518188,285.4011841,285.8771973,22.58737183,191.63,236.73,45.1,1.69,1.55,3.24,79.88010324,40.00624375,1099.290039,1841.675537,5930.992676,3636.604248,4012.284912,14607.53223,41478.15421
2019-05-16 5:00,2.05,2.25,4.3,5823.01,6336.53,12159.54,68685.15,262.5757446,284.5743408,285.7018433,22.56234741,191.76,236.85,45.09,1.78,1.83,3.61,70.55352855,35.30390823,1007.725342,1857.154053,5941.032227,3619.064941,4220.503418,15679.83008,
2019-05-17 5:00,2.03,2.24,4.27,5780.61,6310.62,12091.23,68692.89,263.2772827,284.875,285.7769775,22.04870605,191.5,236.63,45.12,1.84,1.81,3.64,70.4221067,34.41303924,1062.315796,1851.881592,6079.521484,3725.554199,4290.224121,15573.2959,41163.01334
2019-05-18 5:00,2.04,2.24,4.28,5746.95,6252.58,11999.53,68596.64,263.7783813,285.1005249,286.6038208,22.0737915,191.19,236.68,45.49,1.4,1.2,2.6,100.018698,48.5335653,1120.433105,2061.014648,6165.959473,3737.65625,4502.775391,14597.63281,
2019-05-19 5:00,2.08,2.29,4.37,5864.97,6382.94,12247.92,68511.07,262.1498413,284.3739014,285.2758789,22.67504883,191.53,236.79,45.26,1.69,1.85,3.55,71.31561075,35.72878825,1026.606567,1874.543579,6487.149902,3645.589355,4522.63623,15517.59766,
2019-05-20 5:00,2.09,2.29,4.39,5944.54,6456.43,12400.97,68474.26,262.3753052,284.3739014,285.4763184,22.54980469,191.32,236.57,45.25,1.46,1.48,2.95,84.69704495,42.20777506,1059.376587,1948.054688,6756.144531,3516.792725,4716.849121,15513.86328,40765.80096
2019-05-21 5:00,2.09,2.3,4.39,5961.53,6482.41,12443.94,68494.5,262.8764038,284.6745605,285.2758789,22.09881592,191.56,236.57,45.01,1.54,1.42,2.96,83.69800245,41.09368471,851.4247437,1944.957031,6415.991211,3530.388428,4340.875977,16908.45313,
2019-05-22 5:00,2.1,2.31,4.41,5967.81,6496.88,12464.7,68641.12,262.7511597,284.5743408,285.4763184,22.27416992,191.62,236.49,44.86,1.45,1.44,2.89,85.47989052,42.44301396,1035.354736,1939.616211,6330.973633,3468.951904,4542.94043,15691.70898,39219.69982
2019-05-23 5:00,2.11,2.29,4.4,5964.66,6457.56,12422.22,68672.76,262.6759644,284.7998657,285.7018433,22.57489014,191.84,236.57,44.73,1.4,1.41,2.81,87.99902577,44.41243771,859.6981201,2010.002808,6118.47168,3580.459961,4862.789551,15846.31152,
2019-05-24 5:00,2.09,2.29,4.38,5937.58,6448.26,12385.83,68587.23,262.1498413,284.875,285.7769775,23.17614746,192.3,237.04,44.74,1.36,1.37,2.73,90.75101298,47.01070315,998.2243042,1877.603271,6513.064453,3499.103516,4710.251465,15486.49609,38233.07278
2019-05-25 5:00,2.1,2.3,4.4,5949.49,6472.44,12421.93,68532.84,262.3753052,285.1005249,285.7769775,23.06344604,192.39,237.17,44.78,1.23,1.28,2.52,98.03771947,50.49324818,1176.831055,1980.015991,6549.726074,3483.393799,4384.833008,16595.91602,
2019-05-26 5:00,2.09,2.29,4.38,5935.02,6445.84,12380.85,68562.71,263.177063,284.875,285.7018433,22.11135864,192.22,237.23,45.02,1.33,1.37,2.7,92.33773976,45.35124123,1140.407349,1972.022339,6268.021973,3611.875977,4371.264648,16386.22852,
2019-05-27 5:00,2.12,2.31,4.43,5952.79,6451.24,12404.04,68791.39,262.9766235,285.1756592,286.0776367,22.65002441,191.12,236.5,45.37,1.33,1.28,2.61,96.40492004,48.12814178,1330.526611,2004.54541,6559.927734,3584.004639,4528.269531,15474.63672,39420.25952
2019-05-28 5:00,2.1,2.3,4.4,5925.34,6431.26,12356.6,68604.36,262.9766235,285.4011841,285.8771973,22.66256714,191.1,236.84,45.73,1.4,1.19,2.59,98.02890834,48.58050988,1237.838867,1888.371338,6502.107422,3551.354492,4348.354492,16189.35254,
2019-05-29 5:00,2.09,2.29,4.37,5939.22,6454.77,12393.99,68447.19,262.3753052,284.9752197,285.7769775,23.00079346,191.87,237.14,45.27,1.71,1.55,3.26,76.68975963,38.96455316,1031.194824,1837.049927,6460.300293,3544.720947,4240.370605,16430.41016,38061.31241
2019-05-30 5:00,2.08,2.28,4.36,5925.59,6443.36,12368.94,68485.28,263.2772827,285.1756592,285.8771973,22.24914551,192.06,237.15,45.09,1.72,1.41,3.12,80.01849782,39.48421383,890.5049438,1875.99231,6430.483398,3515.644775,4426.988281,15975.91992,
2019-05-31 5:00,2,2.19,4.19,5725.6,6237.23,11962.83,68751.75,263.0518188,285.8771973,286.4785156,23.1260376,191.24,236.91,45.67,1.46,1.39,2.85,92.09498417,46.63437851,948.6270752,1811.789185,5852.844238,3463.662842,4596.938477,16090.57617,39502.7097
2019-06-01 5:00,1.98,2.16,4.13,5686.53,6155.01,11841.54,68599.97,262.7511597,285.4011841,286.1778564,23.0383606,191.51,236.99,45.48,1.72,1.8,3.52,74.8502977,37.91618622,913.458313,1904.458008,6005.699219,3585.378906,4691.498535,14359.38086,
2019-06-02 5:00,2,2.2,4.2,5713.16,6215.28,11928.45,68603.28,263.0518188,285.4011841,286.1778564,22.73770142,191.65,236.98,45.33,1.73,1.81,3.53,73.85363565,37.04526618,955.9631348,1937.932617,5977.815918,3552.727051,4173.154785,15382.21484,
2019-06-03 5:00,2.02,2.2,4.22,5748.39,6242.92,11991.31,68535.87,262.7511597,284.875,285.5765381,22.47460938,192.31,237.53,45.22,1.83,1.75,3.57,72.39584499,35.98116622,977.7626343,1995.558105,6132.568359,3535.719238,4069.633301,14992.84375,38480.69058
2019-06-04 5:00,2.02,2.22,4.24,5758.93,6271.12,12030.05,68861.92,263.2772827,284.875,286.1778564,22.24914551,192.38,237.55,45.17,1.92,1.78,3.71,69.69279403,34.32820711,947.3592529,1963.834717,5853.087891,3586.427734,4162.400879,14663.66797,
2019-06-05 5:00,2.1,2.28,4.38,5892.82,6378.44,12271.26,69053.43,262.6759644,285.1005249,286.0025024,22.87554932,192.4,237.53,45.13,1.59,1.56,3.15,80.62150061,40.86552433,1061.294922,1938.199585,6073.619141,3529.937012,4400.677246,15596.50879,39754.42896
2019-06-06 5:00,2.06,2.22,4.28,5791.04,6229.53,12020.57,68880.22,262.8764038,285.1005249,285.7769775,22.56234741,192.1,237.47,45.38,1.89,1.99,3.88,67.01966145,33.32130642,1150.039063,2039.346069,6222.214844,3670.984375,7061.140137,13487.51563,
2019-06-07 5:00,2.02,2.22,4.24,5714.94,6214.27,11929.21,68697.89,262.3753052,285.1005249,285.7018433,23.02587891,191.5,237.1,45.6,1.36,1.08,2.45,107.1841264,54.12299815,1285.705444,1901.528564,6264.294434,3579.837158,3473.371094,15982.84277,
2019-06-08 5:00,2.07,2.25,4.32,5789.52,6276.36,12065.89,68595.41,262.9766235,285.1005249,286.1778564,22.66256714,191.55,237.51,45.96,1.57,1.59,3.16,82.68536197,40.77159632,1033.467163,1992.434448,6345.56543,3567.372314,3871.839844,15624.08984,
2019-06-09 5:00,2.07,2.27,4.34,5757.24,6257.48,12014.72,68591.02,263.177063,285.1005249,286.1778564,22.46212769,191.33,237.32,45.99,1.79,1.76,3.55,73.95859693,36.12236242,1156.942993,1927.50415,6357.374512,3589.706543,4020.895752,14575.4248,
2019-06-10 5:00,2.08,2.28,4.36,5803.71,6314.13,12117.84,68648.33,263.5779419,285.4763184,285.8771973,22.09881592,191.31,237.17,45.86,1.63,1.66,3.29,78.96650469,38.05203338,1296.438599,1914.929321,6300.254395,3589.673096,4107.122559,15671.97656,40010.53611
2019-06-11 5:00,2.08,2.27,4.35,5832.4,6317.92,12150.31,68531.51,262.5757446,284.9752197,285.8771973,22.85046387,191.19,236.96,45.77,1.69,1.51,3.2,80.67405309,40.27615327,1224.267212,1938.051392,6329.601563,3593.999023,4254.390625,15254.5166,
2019-06-12 5:00,2.1,2.29,4.39,5894.4,6389.7,12284.1,68418.74,262.5757446,285.1005249,285.7769775,22.86300659,190.93,236.86,45.93,1.72,1.86,3.58,71.45706061,35.56985081,1180.440186,1870.302246,6629.9375,3683.334229,4325.132324,15914.97266,39200.8402
2019-06-13 5:00,2.14,2.28,4.41,5975.88,6383.71,12359.59,68051.02,262.7511597,284.875,285.5765381,22.47460938,191.28,237.28,46,1.61,1.55,3.16,80.14959347,39.15936532,906.8322754,1876.904053,6878.392578,3602.655518,4565.788086,15508.36816,
2019-06-14 5:00,2.12,2.26,4.39,5928.82,6331.92,12260.73,68252.4,262.9766235,284.6745605,286.0776367,22.3994751,191.08,236.86,45.79,1.8,1.64,3.44,74.09924784,36.24774529,1221.613892,1894.387207,6937.391113,3532.446045,4657.615723,15447.7959,38771.26128
2019-06-15 5:00,2.13,2.29,4.42,5943.23,6376.74,12319.97,68430.24,262.6759644,285.2758789,285.7018433,22.81289673,191.15,236.63,45.48,1.3,1.39,2.69,93.90886441,47.10495219,933.9612427,1848.876343,6652.48584,3573.639404,4611.602539,15844.69922,
2019-06-16 5:00,2.11,2.28,4.4,5922.52,6374.73,12297.25,68226.95,262.4505005,285.1005249,285.7769775,22.98825073,191.1,237.14,46.04,1.66,1.52,3.18,80.32600166,40.10760787,862.2990112,1845.401855,6747.877441,3620.155762,4671.308105,15902.33691,
2019-06-17 5:00,2.11,2.27,4.38,5966.74,6397.11,12363.85,68225.14,262.3753052,284.5743408,285.8771973,22.85046387,191.48,237.36,45.88,1.76,1.74,3.5,72.33459812,36.02613602,1030.834351,1939.187744,6504.728516,3445.421631,4499.830078,15509.26855,39453.85206
2019-06-18 5:00,2.13,2.26,4.39,6003.13,6390.01,12393.13,68137.48,262.8764038,285.1005249,286.0776367,22.712677,191.86,237.58,45.72,1.63,1.74,3.37,74.59013327,37.05471576,1022.28656,1920.361084,6487.186035,3460.173584,4486.010742,15973.80957,
2019-06-19 5:00,2.11,2.29,4.41,5962.35,6425.06,12387.4,68475.98,262.4505005,285.4011841,285.5765381,23.0383606,191.89,237.45,45.55,1.39,1.76,3.14,80.18937491,40.55832569,978.2616577,2009.059937,6477.054688,3573.192383,4501.32373,15636.66016,38291.74725
2019-06-20 5:00,2.11,2.27,4.38,5962.02,6392.92,12354.93,68544.9,262.6759644,285.2758789,285.7769775,22.85046387,192.03,237.31,45.28,1.76,1.16,2.92,86.03168416,43.41572196,977.4052734,1925.97229,6394.333008,3449.602051,4586.769531,15275.11328,
2019-06-21 5:00,2.12,2.26,4.38,5888.11,6296.61,12184.72,68398.79,262.7511597,284.875,285.4011841,22.38693237,191.58,237.18,45.6,1.49,1.38,2.87,89.18992755,43.78703677,952.6292114,1886.279297,6433.672363,3553.310791,4829.224121,15592.55078,39261.4356
2019-06-22 5:00,2.13,2.26,4.39,5896.83,6256.82,12153.66,68294.61,263.177063,285.1005249,285.5765381,22.16146851,191.11,237.17,46.06,1.55,1.59,3.13,82.69113303,39.78629918,1030.414551,2056.268066,6483.649902,3536.136719,4528.096191,14977.44727,
2019-06-23 5:00,2.12,2.25,4.38,5916.66,6287.01,12203.67,68352.02,263.2772827,285.1756592,285.5765381,22.09881592,191.25,237.34,46.09,1.65,1.82,3.46,74.60904959,35.77287161,1097.296753,1967.911255,6338.76709,3551.057617,4222.499023,16631.53906,
2019-06-24 5:00,2.13,2.25,4.38,5951.55,6315.4,12266.95,68596.16,263.0518188,285.4763184,286.0776367,22.72515869,191.46,237.59,46.13,1.62,1.46,3.08,83.75214673,41.2590684,885.5354004,1818.037231,6383.020996,3474.562744,4284.388672,16581.28711,40219.60974
2019-06-25 5:00,2.12,2.26,4.38,5949.77,6341.66,12291.42,68618.99,262.6759644,285.2758789,285.8771973,22.90057373,191.49,237.5,46.01,1.92,1.76,3.69,69.60943836,34.64673061,1036.424805,1854.395264,6434.842285,3665.617432,4477.276367,16300.14844,
2019-06-26 5:00,2.14,2.26,4.39,5923.09,6267.88,12190.97,68442.36,262.8764038,284.7998657,285.7769775,22.41201782,190.84,237,46.15,1.58,1.59,3.17,81.73332313,39.69249609,823.5606689,1770.632202,6373.723633,3679.043701,4313.541016,16822.28711,39564.79172
2019-06-27 5:00,2.15,2.26,4.4,5962.91,6280.38,12243.29,68411.96,262.8764038,285.1756592,285.7018433,22.56234741,191.98,237.48,45.5,0.98,1.09,2.07,122.8216558,60.90428279,1152.152832,2033.566528,6595.580078,3524.072266,4599.879883,15021.80762,
2019-06-28 5:00,2.14,2.24,4.39,5952.87,6273.34,12226.2,68579.31,263.177063,284.875,286.1778564,22.34936523,191.72,237.33,45.61,1.26,1.19,2.45,104.4228647,51.16826884,1145.860718,1880.091919,6619.861328,3494.060791,4606.453613,15679.16406,
2019-06-29 5:00,2.16,2.26,4.42,5971.99,6266.88,12238.87,68510.72,262.8764038,284.875,285.4763184,22.29925537,190.98,236.61,45.63,1.2,1.28,2.48,102.9949658,50.33335623,1218.986328,1993.767822,6316.210938,3690.967529,4670.92627,14864.14258,
2019-06-30 5:00,2.15,2.25,4.4,6039.61,6333.97,12373.58,68599.22,262.6759644,285.2758789,285.4763184,22.70013428,192.09,237.14,45.05,1.17,1.02,2.19,114.0445373,57.46562287,941.8839722,1931.075195,6499.744629,3575.117188,4540.217773,15699.78613,
2019-07-01 5:00,2.16,2.26,4.42,6069.12,6385.47,12454.59,68500.69,262.1498413,284.9752197,285.4763184,23.07592773,192.3,237.5,45.19,1.16,1.07,2.23,111.455881,56.91409284,946.0443115,1967.037964,6401.24707,3466.535889,4765.570313,15774.1416,38826.12714
2019-07-02 5:00,2.16,2.26,4.42,6063.18,6381.42,12444.6,68500.41,262.9766235,285.1756592,285.4011841,22.3117981,192.06,237.48,45.42,1.35,1.47,2.82,88.65643232,43.55095592,1114.797852,1854.62854,6324.016113,3513.699219,4506.125488,15472.29199,
2019-07-03 5:00,2.16,2.26,4.43,6050.53,6357.84,12408.37,68506.33,262.9766235,285.7018433,286.1778564,22.96322632,191.71,237.26,45.55,1.38,1.37,2.75,91.44746157,46.10161924,905.3361816,1965.172241,6228.702637,3408.859863,4611.575684,16479.48633,38734.22883
2019-07-04 5:00,2.16,2.26,4.42,6053.19,6357.92,12411.11,68770.06,262.6759644,285.1756592,285.7769775,22.800354,192.13,237.24,45.12,1.15,1.24,2.38,105.0463368,53.08274971,967.0344238,1959.951172,6402.765625,3563.390381,4835.060059,16498.42188,
2019-07-05 5:00,2.17,2.3,4.47,6005.98,6288.7,12294.68,68705.01,262.2750854,284.7998657,285.4763184,22.86300659,191.67,236.97,45.3,1.34,1.43,2.78,91.05935791,45.9578521,911.5916748,1949.408691,5793.612305,3586.203369,4580.242676,15701.8418,37928.79317
2019-07-06 5:00,2.16,2.32,4.48,5956.49,6244.8,12201.29,68483.8,262.6759644,284.7998657,285.7769775,22.61245728,191.78,237.18,45.4,1.16,1.23,2.38,107.068322,53.32770612,781.4412231,2028.987427,5972.81543,3581.340088,4565.959473,14979.1084,
2019-07-07 5:00,2.17,2.32,4.49,5970.77,6255.08,12225.85,68464.03,263.352478,285.1756592,285.8771973,22.1739502,191.65,237.29,45.64,1.39,1.16,2.54,100.6225492,48.88692799,997.1048584,2026.646118,6258.287109,3549.784424,4527.944824,15545.47949,
2019-07-08 5:00,2.16,2.32,4.48,5933.01,6220.18,12153.19,68367.58,262.4505005,285.1005249,285.5765381,22.88803101,191.57,237.22,45.65,1.26,1.29,2.55,100.7072,50.49265096,907.4852905,1999.215088,6312.966797,3525.325195,4328.33252,15052.02832,39233.39654
2019-07-09 5:00,2.17,2.31,4.47,5951.03,6209.25,12160.28,68505.32,262.7511597,285.4011841,286.0025024,22.95068359,191.63,237.12,45.5,1.4,1.14,2.53,101.3144987,51.10410995,981.9691772,1866.365112,6213.871582,3620.141357,4671.335449,16013.31543,
2019-07-10 5:00,2.16,2.32,4.48,5912,6197,12108.99,68516.83,263.2772827,285.1756592,286.0776367,22.34936523,191.42,236.97,45.54,1.31,1.26,2.56,100.6566337,49.39859179,931.9917603,1887.699829,6245.930664,3690.2771,4892.969238,15524.08105,38122.98588
2019-07-11 5:00,2.15,2.31,4.46,5979.86,6266.86,12246.71,68545.63,262.5757446,285.1005249,285.8771973,22.91311646,191.91,237.11,45.2,1.12,1.03,2.15,117.668526,59.64939469,1085.162964,1931.216064,6662.530762,3633.384521,4546.049805,15663.58887,
2019-07-12 5:00,2.14,2.3,4.43,5948.8,6245.58,12194.38,68357.8,262.6759644,285.1005249,285.8771973,22.81289673,191.54,237.23,45.68,1.23,1.14,2.36,108.5031746,54.18720922,907.2851563,2050.743408,7253.794922,3585.177002,4631.420898,15377.20215,39238.67914
2019-07-13 5:00,2.14,2.3,4.45,5978.3,6278.49,12256.79,68511.1,263.0518188,285.2758789,285.7018433,22.43704224,191.44,237,45.56,1.23,1.32,2.55,99.8683168,49.18238898,1053.619019,1885.563232,7136.09375,3691.320557,4535.751953,15015.33398,
